populations,slug,name
499,saint-ouen-les-parey,Saint-Ouen-lès-Parey
499,saumeray,Saumeray
499,sewen,Sewen
499,villardonnel,Villardonnel
499,wismes,Wismes
498,bouin-plumoison,Bouin-Plumoison
498,crillon,Crillon
498,darois,Darois
498,fonties-d-aude,Fontiès-d'Aude
498,gy-en-sologne,Gy-en-Sologne
498,heming,Héming
498,la-bigottiere,La Bigottière
498,la-tretoire,La Trétoire
498,le-hamel,Le Hamel
498,lohr,Lohr
498,longwy-sur-le-doubs,Longwy-sur-le-Doubs
498,ludesse,Ludesse
498,marais-vernier,Marais-Vernier
498,melleran,Melleran
498,olwisheim,Olwisheim
498,parnac,Parnac
498,pihen-les-guines,Pihen-lès-Guînes
498,saint-jouan-de-l-isle,Saint-Jouan-de-l'Isle
498,saint-meard-de-drone,Saint-Méard-de-Drône
498,saint-philibert,Saint-Philibert
498,waldweistroff,Waldweistroff
497,blanzac,Blanzac
497,castelnau-d-aude,Castelnau-d'Aude
497,celles-sur-ource,Celles-sur-Ource
497,chaptuzat,Chaptuzat
497,charensat,Charensat
497,chateauneuf-val-saint-donat,Châteauneuf-Val-Saint-Donat
497,clarens,Clarens
497,clermont-le-fort,Clermont-le-Fort
497,coatreven,Coatréven
497,ecot,Écot
497,esse,Esse
497,jarrier,Jarrier
497,jettingen,Jettingen
497,la-barde,La Barde
497,la-neuveville-devant-lepanges,La Neuveville-devant-Lépanges
497,leyviller,Leyviller
497,ligron,Ligron
497,monchy-breton,Monchy-Breton
497,montauban-de-luchon,Montauban-de-Luchon
497,neuville-bosc,Neuville-Bosc
497,nonant,Nonant
497,notre-dame-de-l-osier,Notre-Dame-de-l'Osier
497,porte-de-benauge,Porte-de-Benauge
497,poulan-pouzols,Poulan-Pouzols
497,sace,Sacé
497,saint-ellier-du-maine,Saint-Ellier-du-Maine
497,saint-germe,Saint-Germé
497,sournia,Sournia
497,villers-en-arthies,Villers-en-Arthies
497,wimy,Wimy
496,abbeville-saint-lucien,Abbeville-Saint-Lucien
496,chateauvieux,Châteauvieux
496,conteville,Conteville
496,courcelles-de-touraine,Courcelles-de-Touraine
496,courgenard,Courgenard
496,fontcouverte-la-toussuire,Fontcouverte-la-Toussuire
496,giverny,Giverny
496,houssay,Houssay
496,la-coulonche,La Coulonche
496,lanteuil,Lanteuil
496,lapouyade,Lapouyade
496,les-hauts-de-forterre,Les Hauts de Forterre
496,narcy,Narcy
496,nixeville-blercourt,Nixéville-Blercourt
496,ruvigny,Ruvigny
496,saint-laurent-de-carnols,Saint-Laurent-de-Carnols
496,sainte-colombe-de-villeneuve,Sainte-Colombe-de-Villeneuve
495,bouquemaison,Bouquemaison
495,clemery,Clémery
495,devay,Devay
495,esteville,Esteville
495,eyburie,Eyburie
495,la-croix-aux-mines,La Croix-aux-Mines
495,le-boullay-mivoye,Le Boullay-Mivoye
495,malincourt,Malincourt
495,milhac-de-nontron,Milhac-de-Nontron
495,noth,Noth
495,ramous,Ramous
495,saint-forget,Saint-Forget
495,senlisse,Senlisse
495,tremouilles,Trémouilles
495,villing,Villing
494,ardenay-sur-merize,Ardenay-sur-Mérize
494,beaurepaire,Beaurepaire
494,conflans-sur-anille,Conflans-sur-Anille
494,cuq,Cuq
494,douains,Douains
494,ecury-sur-coole,Écury-sur-Coole
494,garrebourg,Garrebourg
494,lanne-en-baretous,Lanne-en-Barétous
494,lanquais,Lanquais
494,maizieres-les-vic,Maizières-lès-Vic
494,meilhaud,Meilhaud
494,monfort,Monfort
494,rancon,Rancon
494,saint-barthelemy-de-bellegarde,Saint-Barthélemy-de-Bellegarde
494,saint-chamant,Saint-Chamant
494,saulzais-le-potier,Saulzais-le-Potier
494,sillegny,Sillegny
494,villeneuve-sur-vere,Villeneuve-sur-Vère
494,vironchaux,Vironchaux
494,wahlbach,Wahlbach
493,abzac,Abzac
493,bacouel-sur-selle,Bacouel-sur-Selle
493,caseneuve,Caseneuve
493,chazemais,Chazemais
493,chenevieres,Chenevières
493,combleux,Combleux
493,commeny,Commeny
493,condorcet,Condorcet
493,coubisou,Coubisou
493,ecoust-saint-mein,Écoust-Saint-Mein
493,espes-undurein,Espès-Undurein
493,essertines-en-donzy,Essertines-en-Donzy
493,fresselines,Fresselines
493,grand-fayt,Grand-Fayt
493,gye-sur-seine,Gyé-sur-Seine
493,hamblain-les-pres,Hamblain-les-Prés
493,hodenc-en-bray,Hodenc-en-Bray
493,monteynard,Monteynard
493,notre-dame-de-londres,Notre-Dame-de-Londres
493,novion-porcien,Novion-Porcien
493,roche-en-regnier,Roche-en-Régnier
493,saint-amand,Saint-Amand
493,saint-cyr-la-roche,Saint-Cyr-la-Roche
493,saint-floxel,Saint-Floxel
493,saint-leger-aux-bois,Saint-Léger-aux-Bois
493,saint-leger-magnazeix,Saint-Léger-Magnazeix
493,saint-seurin-de-prats,Saint-Seurin-de-Prats
492,barbazan,Barbazan
492,bourdonne,Bourdonné
492,broye-aubigney-montseugny,Broye-Aubigney-Montseugny
492,carnas,Carnas
492,champmillon,Champmillon
492,chaumont-porcien,Chaumont-Porcien
492,echallat,Échallat
492,la-reunion,La Réunion
492,les-thilliers-en-vexin,Les Thilliers-en-Vexin
492,lescure,Lescure
492,merenvielle,Mérenvielle
492,montrond,Montrond
492,puechabon,Puéchabon
492,rahon,Rahon
492,saint-boil,Saint-Boil
492,saint-jean-de-cuculles,Saint-Jean-de-Cuculles
492,saint-vaast-en-chaussee,Saint-Vaast-en-Chaussée
492,soirans,Soirans
492,thenac,Thénac
491,bereziat,Béréziat
491,bilwisheim,Bilwisheim
491,chantecoq,Chantecoq
491,conteville-les-boulogne,Conteville-lès-Boulogne
491,fay-les-nemours,Faÿ-lès-Nemours
491,jambles,Jambles
491,saint-denis-le-ferment,Saint-Denis-le-Ferment
491,saint-nabor,Saint-Nabor
491,sully,Sully
491,tredias,Trédias
491,vauclerc,Vauclerc
491,villedieu,Villedieu
490,allemans-du-dropt,Allemans-du-Dropt
490,boissy-les-perche,Boissy-lès-Perche
490,chamalieres-sur-loire,Chamalières-sur-Loire
490,chelles,Chelles
490,cloue,Cloué
490,colmars,Colmars
490,estoublon,Estoublon
490,fourneville,Fourneville
490,fricourt,Fricourt
490,lalandelle,Lalandelle
490,nuncq-hautecote,Nuncq-Hautecôte
490,parennes,Parennes
490,saint-cyr-en-pail,Saint-Cyr-en-Pail
490,servigny-les-raville,Servigny-lès-Raville
489,amfreville-sous-les-monts,Amfreville-sous-les-Monts
489,bacouel,Bacouël
489,berles-monchel,Berles-Monchel
489,capdrot,Capdrot
489,domsure,Domsure
489,formigueres,Formiguères
489,lesmenils,Lesménils
489,montgeard,Montgeard
489,rougnat,Rougnat
489,saint-julien-de-civry,Saint-Julien-de-Civry
489,saint-laurent-sur-othain,Saint-Laurent-sur-Othain
489,saint-pierre-de-curtille,Saint-Pierre-de-Curtille
489,saint-symphorien,Saint-Symphorien
489,stundwiller,Stundwiller
489,teulat,Teulat
489,torcy-le-petit,Torcy-le-Petit
489,trevillers,Trévillers
489,vaureilles,Vaureilles
489,villeny,Villeny
488,aumes,Aumes
488,cheronvilliers,Chéronvilliers
488,couffy,Couffy
488,eringhem,Eringhem
488,flamanville,Flamanville
488,fontanes,Fontanes
488,gatteville-le-phare,Gatteville-le-Phare
488,genis,Génis
488,lussan,Lussan
488,marignac,Marignac
488,montfa,Montfa
488,prosnes,Prosnes
488,rouilly,Rouilly
488,saint-bonnet-de-cray,Saint-Bonnet-de-Cray
488,saint-bonnet-en-bresse,Saint-Bonnet-en-Bresse
488,saint-priest-de-gimel,Saint-Priest-de-Gimel
488,surtauville,Surtauville
488,vendegies-au-bois,Vendegies-au-Bois
487,beaumont-pied-de-boeuf,Beaumont-Pied-de-Bœuf
487,campeaux,Campeaux
487,charmoille,Charmoille
487,chavaroux,Chavaroux
487,chichery,Chichery
487,delincourt,Delincourt
487,foissac,Foissac
487,gomelange,Gomelange
487,hargnies,Hargnies
487,le-vignau,Le Vignau
487,montchal,Montchal
487,nainville-les-roches,Nainville-les-Roches
487,peyraud,Peyraud
487,plussulien,Plussulien
487,saint-benoist-sur-mer,Saint-Benoist-sur-Mer
487,saint-hilaire-en-lignieres,Saint-Hilaire-en-Lignières
487,saint-sauvant,Saint-Sauvant
487,serenac,Sérénac
487,soulangis,Soulangis
487,valzin-en-petite-montagne,Valzin en Petite Montagne
487,verderonne,Verderonne
486,athee,Athée
486,aubermesnil-beaumais,Aubermesnil-Beaumais
486,gaas,Gaas
486,gravieres,Gravières
486,housseras,Housseras
486,huos,Huos
486,laboutarie,Laboutarie
486,pannessieres,Pannessières
486,peyrens,Peyrens
486,pierre-la-treiche,Pierre-la-Treiche
486,roynac,Roynac
486,saint-adjutory,Saint-Adjutory
486,saint-germain-l-herm,Saint-Germain-l'Herm
486,villemoutiers,Villemoutiers
485,arras-en-lavedan,Arras-en-Lavedan
485,colombiers-du-plessis,Colombiers-du-Plessis
485,colroy-la-roche,Colroy-la-Roche
485,domezain-berraute,Domezain-Berraute
485,grand-camp,Grand-Camp
485,le-caule-sainte-beuve,Le Caule-Sainte-Beuve
485,les-petites-loges,Les Petites-Loges
485,lugaignac,Lugaignac
485,rouvray,Rouvray
485,saint-genes-de-blaye,Saint-Genès-de-Blaye
485,saint-romain-sous-gourdon,Saint-Romain-sous-Gourdon
485,salperwick,Salperwick
485,serra-di-ferro,Serra-di-Ferro
485,seveux-motey,Seveux-Motey
485,taix,Taïx
485,velesmes-echevanne,Velesmes-Échevanne
484,baliros,Baliros
484,blanquefort-sur-briolance,Blanquefort-sur-Briolance
484,boron,Boron
484,brizon,Brizon
484,caillouet-orgeville,Caillouet-Orgeville
484,chaux,Chaux
484,echebrune,Échebrune
484,francastel,Francastel
484,franxault,Franxault
484,gonneville-sur-scie,Gonneville-sur-Scie
484,la-groise,La Groise
484,le-malzieu-forain,Le Malzieu-Forain
484,leulinghen-bernes,Leulinghen-Bernes
484,louan-villegruis-fontaine,Louan-Villegruis-Fontaine
484,oregue,Orègue
484,ormes,Ormes
484,rognaix,Rognaix
484,saint-jean-aux-amognes,Saint-Jean-aux-Amognes
484,saint-martial-de-gimel,Saint-Martial-de-Gimel
484,talairan,Talairan
483,arrancy-sur-crusne,Arrancy-sur-Crusne
483,castelferrus,Castelferrus
483,collonges-la-rouge,Collonges-la-Rouge
483,menil-hubert-sur-orne,Ménil-Hubert-sur-Orne
483,merlas,Merlas
483,montreuil-sur-breche,Montreuil-sur-Brêche
483,morvillers,Morvillers
483,noaillac,Noaillac
483,payroux,Payroux
483,saint-germain-la-poterie,Saint-Germain-la-Poterie
483,saint-laurent-de-cuves,Saint-Laurent-de-Cuves
483,saint-philippe-du-seignal,Saint-Philippe-du-Seignal
483,sainte-marie-d-alloix,Sainte-Marie-d'Alloix
483,saxel,Saxel
482,beauval-en-caux,Beauval-en-Caux
482,campremy,Campremy
482,cernay,Cernay
482,desnes,Desnes
482,flagey-echezeaux,Flagey-Echézeaux
482,issel,Issel
482,la-grave,La Grave
482,marly-gomont,Marly-Gomont
482,marsais-sainte-radegonde,Marsais-Sainte-Radégonde
482,sommereux,Sommereux
482,souge,Sougé
482,voegtlinshoffen,Vœgtlinshoffen
481,arromanches-les-bains,Arromanches-les-Bains
481,aubigne,Aubigné
481,auzat,Auzat
481,bellefontaine,Bellefontaine
481,bernac,Bernac
481,colombieres-sur-orb,Colombières-sur-Orb
481,gaure,Gauré
481,jeugny,Jeugny
481,magstatt-le-bas,Magstatt-le-Bas
481,maine-de-boixe,Maine-de-Boixe
481,montjavoult,Montjavoult
481,muneville-sur-mer,Muneville-sur-Mer
481,saint-louis-les-bitche,Saint-Louis-lès-Bitche
481,saint-symphorien-des-bruyeres,Saint-Symphorien-des-Bruyères
480,arthez-d-asson,Arthez-d'Asson
480,bournainville-faverolles,Bournainville-Faverolles
480,burzet,Burzet
480,buziet,Buziet
480,campet-et-lamolere,Campet-et-Lamolère
480,castello-di-rostino,Castello-di-Rostino
480,condat-sur-trincou,Condat-sur-Trincou
480,dammarie-sur-loing,Dammarie-sur-Loing
480,dolleren,Dolleren
480,felines-minervois,Félines-Minervois
480,fesmy-le-sart,Fesmy-le-Sart
480,guimps,Guimps
480,hareville,Haréville
480,heining-les-bouzonville,Heining-lès-Bouzonville
480,hottot-les-bagues,Hottot-les-Bagues
480,hymont,Hymont
480,la-bouteille,La Bouteille
480,neaux,Neaux
480,ouville-la-riviere,Ouville-la-Rivière
480,penin,Penin
480,rilly-sur-vienne,Rilly-sur-Vienne
480,saint-caradec-tregomel,Saint-Caradec-Trégomel
480,saugon,Saugon
480,seur,Seur
480,souvans,Souvans
480,vendresse,Vendresse
480,virecourt,Virecourt
480,vismes,Vismes
480,voussac,Voussac
479,arcy-sur-cure,Arcy-sur-Cure
479,baralle,Baralle
479,brognard,Brognard
479,cauroy-les-hermonville,Cauroy-lès-Hermonville
479,coudures,Coudures
479,cures,Cures
479,escoeuilles,Escœuilles
479,flechin,Fléchin
479,fonsomme,Fonsomme
479,fontenoy,Fontenoy
479,foucheres,Fouchères
479,gevigney-et-mercey,Gevigney-et-Mercey
479,gouex,Gouex
479,l-isle-en-rigault,L'Isle-en-Rigault
479,la-roche-guyon,La Roche-Guyon
479,loche-sur-indrois,Loché-sur-Indrois
479,marsan,Marsan
479,mauperthuis,Mauperthuis
479,sailly-saillisel,Sailly-Saillisel
479,saint-macoux,Saint-Macoux
479,saint-pardoux-l-ortigier,Saint-Pardoux-l'Ortigier
479,sainte-magnance,Sainte-Magnance
479,sainte-thorette,Sainte-Thorette
479,solomiac,Solomiac
479,tarentaise,Tarentaise
479,thillois,Thillois
479,trezioux,Trézioux
478,beine,Beine
478,blajan,Blajan
478,bondeval,Bondeval
478,bringolo,Bringolo
478,calignac,Calignac
478,crequy,Créquy
478,eschbourg,Eschbourg
478,etoges,Étoges
478,gilly-sur-loire,Gilly-sur-Loire
478,kirschnaumen,Kirschnaumen
478,la-chapelle-thecle,La Chapelle-Thècle
478,la-flachere,La Flachère
478,le-belieu,Le Bélieu
478,lestrade-et-thouels,Lestrade-et-Thouels
478,marbaix,Marbaix
478,marqueglise,Marquéglise
478,marray,Marray
478,mesnil-saint-laurent,Mesnil-Saint-Laurent
478,quenne,Quenne
478,saint-cricq-villeneuve,Saint-Cricq-Villeneuve
478,saint-germain-des-pres,Saint-Germain-des-Prés
478,saint-jeure-d-ay,Saint-Jeure-d'Ay
478,saint-julien-du-pinet,Saint-Julien-du-Pinet
478,saint-pierre-roche,Saint-Pierre-Roche
478,sainte-croix-en-jarez,Sainte-Croix-en-Jarez
478,sauvagnat-sainte-marthe,Sauvagnat-Sainte-Marthe
478,selonnet,Selonnet
478,teille,Teillé
478,tourouzelle,Tourouzelle
478,verneuil-sur-indre,Verneuil-sur-Indre
478,verrie,Verrie
477,andelu,Andelu
477,bordes-de-riviere,Bordes-de-Rivière
477,campneuseville,Campneuseville
477,chaumergy,Chaumergy
477,lerm-et-musset,Lerm-et-Musset
477,mesnil-saint-pere,Mesnil-Saint-Père
477,murat-le-quaire,Murat-le-Quaire
477,pierrecourt,Pierrecourt
477,pommard,Pommard
477,propieres,Propières
477,saint-hilliers,Saint-Hilliers
477,saint-laurent,Saint-Laurent
477,saint-malo-de-la-lande,Saint-Malo-de-la-Lande
477,saint-maurice-de-satonnay,Saint-Maurice-de-Satonnay
477,sissy,Sissy
477,thegra,Thégra
477,versainville,Versainville
476,allain,Allain
476,avy,Avy
476,boisset-les-prevanches,Boisset-les-Prévanches
476,escarmain,Escarmain
476,la-laigne,La Laigne
476,lalaye,Lalaye
476,montbrun-bocage,Montbrun-Bocage
476,notre-dame-de-bellecombe,Notre-Dame-de-Bellecombe
476,saint-colomb-de-lauzun,Saint-Colomb-de-Lauzun
476,saint-eloi,Saint-Éloi
476,saint-pierre-du-bu,Saint-Pierre-du-Bû
476,ussel,Ussel
475,bonlier,Bonlier
475,brossac,Brossac
475,chaufour-les-bonnieres,Chaufour-lès-Bonnières
475,essertenne,Essertenne
475,estavar,Estavar
475,ferce,Fercé
475,ferrieres,Ferrières
475,folles,Folles
475,franchesse,Franchesse
475,fuans,Fuans
475,ganzeville,Ganzeville
475,gotein-libarrenx,Gotein-Libarrenx
475,jarmenil,Jarménil
475,la-celle-en-morvan,La Celle-en-Morvan
475,lance,Lancé
475,les-chateliers,Les Châteliers
475,menetou-ratel,Menetou-Râtel
475,monceau-saint-waast,Monceau-Saint-Waast
475,mulhausen,Mulhausen
475,piana,Piana
475,pommereval,Pommeréval
475,quantilly,Quantilly
475,riaucourt,Riaucourt
475,saint-germain-de-montbron,Saint-Germain-de-Montbron
475,saint-hellier,Saint-Hellier
475,saint-sozy,Saint-Sozy
475,schwerdorff,Schwerdorff
475,talissieu,Talissieu
475,tresson,Tresson
475,verel-pragondran,Verel-Pragondran
475,vesancy,Vesancy
474,avrille-les-ponceaux,Avrillé-les-Ponceaux
474,bellengreville,Bellengreville
474,bethines,Béthines
474,cesseville,Cesseville
474,champagney,Champagney
474,chateaudouble,Châteaudouble
474,dangeul,Dangeul
474,dannemoine,Dannemoine
474,flassan,Flassan
474,hannogne-saint-martin,Hannogne-Saint-Martin
474,la-chapelle-bertrand,La Chapelle-Bertrand
474,marignac-lasclares,Marignac-Lasclares
474,montigny-sur-chiers,Montigny-sur-Chiers
474,mosnay,Mosnay
474,moeuvres,Mœuvres
474,neuwiller,Neuwiller
474,rilly-sur-loire,Rilly-sur-Loire
474,saint-martin-choquel,Saint-Martin-Choquel
474,saint-martin-de-coux,Saint-Martin-de-Coux
474,tizac-de-lapouyade,Tizac-de-Lapouyade
474,valle-di-mezzana,Valle-di-Mezzana
473,amettes,Amettes
473,aumont,Aumont
473,beaufort-sur-gervanne,Beaufort-sur-Gervanne
473,charnay,Charnay
473,chomelix,Chomelix
473,cottevrard,Cottévrard
473,deneze-sous-doue,Dénezé-sous-Doué
473,donzacq,Donzacq
473,ecardenville-la-campagne,Écardenville-la-Campagne
473,elbeuf-sur-andelle,Elbeuf-sur-Andelle
473,escales,Escales
473,estandeuil,Estandeuil
473,etrigny,Étrigny
473,ferrieres,Ferrières
473,jaillon,Jaillon
473,les-chapelles-bourbon,Les Chapelles-Bourbon
473,marcheville,Marchéville
473,montricher-albanne,Montricher-Albanne
473,mosnac,Mosnac
473,ormes,Ormes
473,perignac,Pérignac
473,saint-denoual,Saint-Denoual
473,saint-genes-du-retz,Saint-Genès-du-Retz
473,sebecourt,Sébécourt
473,villebeon,Villebéon
473,villequiers,Villequiers
473,villers-sur-authie,Villers-sur-Authie
472,bonlieu-sur-roubion,Bonlieu-sur-Roubion
472,ceaux-d-allegre,Céaux-d'Allègre
472,crillon-le-brave,Crillon-le-Brave
472,dornecy,Dornecy
472,la-vendelee,La Vendelée
472,lelling,Lelling
472,locmelar,Locmélar
472,nantilly,Nantilly
472,nitting,Nitting
472,pailhes,Pailhès
472,paussac-et-saint-vivien,Paussac-et-Saint-Vivien
472,saint-aquilin,Saint-Aquilin
472,saint-masmes,Saint-Masmes
472,sainte-marguerite-sur-mer,Sainte-Marguerite-sur-Mer
472,solterre,Solterre
472,tiranges,Tiranges
472,tournedos-bois-hubert,Tournedos-Bois-Hubert
472,villers-saint-barthelemy,Villers-Saint-Barthélemy
471,annouville-vilmesnil,Annouville-Vilmesnil
471,beaumotte-aubertans,Beaumotte-Aubertans
471,boismont,Boismont
471,fontaines,Fontaines
471,la-chapelle-montlinard,La Chapelle-Montlinard
471,les-breseux,Les Bréseux
471,mazinghem,Mazinghem
471,mizerieux,Mizérieux
471,montgesoye,Montgesoye
471,mouzay,Mouzay
471,pradons,Pradons
471,sains,Sains
471,saint-bonnet-de-bellac,Saint-Bonnet-de-Bellac
471,saint-leonard-des-bois,Saint-Léonard-des-Bois
471,saint-loup,Saint-Loup
471,sennecay,Senneçay
471,teilhede,Teilhède
471,ville-le-marclet,Ville-le-Marclet
470,aibre,Aibre
470,ambrumesnil,Ambrumesnil
470,berneville,Berneville
470,bois-himont,Bois-Himont
470,chalvignac,Chalvignac
470,condac,Condac
470,corps,Corps
470,crezancy-en-sancerre,Crézancy-en-Sancerre
470,daignac,Daignac
470,fay-les-etangs,Fay-les-Étangs
470,la-chaise-baudouin,La Chaise-Baudouin
470,la-rochette,La Rochette
470,landebia,Landébia
470,montagny-pres-louhans,Montagny-près-Louhans
470,munwiller,Munwiller
470,nonant-le-pin,Nonant-le-Pin
470,raves,Raves
470,roncherolles-en-bray,Roncherolles-en-Bray
470,rott,Rott
470,roullens,Roullens
470,saint-genis-sur-menthon,Saint-Genis-sur-Menthon
470,saint-maclou-la-briere,Saint-Maclou-la-Brière
470,saint-martin-d-ary,Saint-Martin-d'Ary
470,saint-mayeux,Saint-Mayeux
470,saint-michel-de-lanes,Saint-Michel-de-Lanès
470,savonnieres-devant-bar,Savonnières-devant-Bar
470,siran,Siran
469,abancourt,Abancourt
469,aigues-vives,Aigues-Vives
469,andelat,Andelat
469,argilliers,Argilliers
469,behoust,Béhoust
469,beugin,Beugin
469,champagnat,Champagnat
469,cizay-la-madeleine,Cizay-la-Madeleine
469,gageac-et-rouillac,Gageac-et-Rouillac
469,guiseniers,Guiseniers
469,hauteville-la-guichard,Hauteville-la-Guichard
469,irreville,Irreville
469,la-riviere-enverse,La Rivière-Enverse
469,le-cuing,Le Cuing
469,le-peyrat,Le Peyrat
469,les-pins,Les Pins
469,mureils,Mureils
469,pargny-les-reims,Pargny-lès-Reims
469,pierrefontaine-les-blamont,Pierrefontaine-lès-Blamont
469,rothbach,Rothbach
469,rouvres-en-multien,Rouvres-en-Multien
469,saint-aubin-en-charollais,Saint-Aubin-en-Charollais
469,saint-georges-d-aurac,Saint-Georges-d'Aurac
469,saint-martial-d-albarede,Saint-Martial-d'Albarède
469,saint-nicolas-du-tertre,Saint-Nicolas-du-Tertre
469,saint-vaast-du-val,Saint-Vaast-du-Val
469,sercus,Sercus
469,ternuay-melay-et-saint-hilaire,Ternuay-Melay-et-Saint-Hilaire
468,cestayrols,Cestayrols
468,cornille-les-caves,Cornillé-les-Caves
468,guerville,Guerville
468,le-montet,Le Montet
468,matton-et-clemency,Matton-et-Clémency
468,oost-cappel,Oost-Cappel
468,pierre-levee,Pierre-Levée
468,plomion,Plomion
468,remomeix,Remomeix
468,roggenhouse,Roggenhouse
468,rosans,Rosans
468,rouffiac,Rouffiac
468,soulanges,Soulanges
468,taisnieres-en-thierache,Taisnières-en-Thiérache
468,vaudeurs,Vaudeurs
468,voulon,Voulon
467,barbuise,Barbuise
467,barzan,Barzan
467,beaufort,Beaufort
467,bunzac,Bunzac
467,bust,Bust
467,chezelles,Chezelles
467,choye,Choye
467,courcelles,Courcelles
467,estaing,Estaing
467,gigondas,Gigondas
467,lafitole,Lafitole
467,lagos,Lagos
467,nouvion-et-catillon,Nouvion-et-Catillon
